sku_id,product_name,category,warehouse_id,warehouse_name,avg_inventory_value,annual_cogs,inventory_turnover_ratio,days_inventory_on_hand,movement_category
SKU0107,Smartphones_0107,Smartphones,WH12,Fort Worth Distribution Center,2305374.0,4305260.1,1.87,195.4,Very Slow / Obsolete
SKU0140,Laptops_0140,Laptops,WH15,Seattle Distribution Center,958924.96,1782182.08,1.86,196.4,Very Slow / Obsolete
SKU0196,Components_0196,Components,WH15,Seattle Distribution Center,85790.04,159604.2,1.86,196.2,Very Slow / Obsolete
SKU0006,Tablets_0006,Tablets,WH07,San Diego Distribution Center,3406803.54,6302164.82,1.85,197.3,Very Slow / Obsolete
SKU0056,Peripherals_0056,Peripherals,WH03,Houston Distribution Center,279124.48,515722.88,1.85,197.5,Very Slow / Obsolete
SKU0168,Tablets_0168,Tablets,WH06,San Antonio Distribution Center,1624949.76,3007522.56,1.85,197.2,Very Slow / Obsolete
SKU0171,Wearables_0171,Wearables,WH06,San Antonio Distribution Center,177864.93,328243.05,1.85,197.8,Very Slow / Obsolete
SKU0011,Smartphones_0011,Smartphones,WH03,Houston Distribution Center,1653736.92,3047040.21,1.84,198.1,Very Slow / Obsolete
SKU0190,Wearables_0190,Wearables,WH05,Philadelphia Distribution Center,40097.0,73588.6,1.84,198.9,Very Slow / Obsolete
SKU0190,Wearables_0190,Wearables,WH07,San Diego Distribution Center,40066.7,73588.6,1.84,198.7,Very Slow / Obsolete
SKU0016,Wearables_0016,Wearables,WH06,San Antonio Distribution Center,362812.3,663621.01,1.83,199.6,Very Slow / Obsolete
SKU0016,Wearables_0016,Wearables,WH09,San Jose Distribution Center,362415.35,663621.01,1.83,199.3,Very Slow / Obsolete
SKU0050,Peripherals_0050,Peripherals,WH02,Chicago Distribution Center,55580.9,101900.6,1.83,199.1,Very Slow / Obsolete
SKU0050,Peripherals_0050,Peripherals,WH06,San Antonio Distribution Center,55608.3,101900.6,1.83,199.2,Very Slow / Obsolete
SKU0105,Wearables_0105,Wearables,WH09,San Jose Distribution Center,71939.7,131168.25,1.82,200.2,Very Slow / Obsolete
SKU0024,Smartphones_0024,Smartphones,WH05,Philadelphia Distribution Center,1191159.62,2143447.04,1.8,202.8,Very Slow / Obsolete
SKU0168,Tablets_0168,Tablets,WH15,Seattle Distribution Center,1668190.72,3007522.56,1.8,202.5,Very Slow / Obsolete
SKU0176,Tablets_0176,Tablets,WH09,San Jose Distribution Center,1605524.69,2882053.9,1.8,203.3,Very Slow / Obsolete
SKU0194,Laptops_0194,Laptops,WH05,Philadelphia Distribution Center,1175615.1,2113732.2,1.8,203.0,Very Slow / Obsolete
SKU0194,Laptops_0194,Laptops,WH14,Charlotte Distribution Center,1184908.5,2113732.2,1.78,204.6,Very Slow / Obsolete
SKU0107,Smartphones_0107,Smartphones,WH02,Chicago Distribution Center,2438217.3,4305260.1,1.77,206.7,Very Slow / Obsolete
SKU0119,Components_0119,Components,WH03,Houston Distribution Center,59769.36,106031.52,1.77,205.7,Very Slow / Obsolete
SKU0006,Tablets_0006,Tablets,WH03,Houston Distribution Center,3572428.02,6302164.82,1.76,206.9,Very Slow / Obsolete
SKU0024,Smartphones_0024,Smartphones,WH10,Austin Distribution Center,1217755.7,2143447.04,1.76,207.4,Very Slow / Obsolete
SKU0105,Wearables_0105,Wearables,WH03,Houston Distribution Center,74499.96,131168.25,1.76,207.3,Very Slow / Obsolete
SKU0164,Wearables_0164,Wearables,WH04,Phoenix Distribution Center,194464.79,342023.5,1.76,207.5,Very Slow / Obsolete
SKU0168,Tablets_0168,Tablets,WH07,San Diego Distribution Center,1722810.88,3007522.56,1.75,209.1,Very Slow / Obsolete
SKU0006,Tablets_0006,Tablets,WH02,Chicago Distribution Center,3617668.04,6302164.82,1.74,209.5,Very Slow / Obsolete
SKU0087,Components_0087,Components,WH12,Fort Worth Distribution Center,242121.45,420584.45,1.74,210.1,Very Slow / Obsolete
SKU0176,Tablets_0176,Tablets,WH08,Dallas Distribution Center,1659688.58,2882053.9,1.74,210.2,Very Slow / Obsolete
SKU0178,Wearables_0178,Wearables,WH01,Los Angeles Distribution Center,133485.75,229548.75,1.72,212.3,Very Slow / Obsolete
SKU0027,Peripherals_0027,Peripherals,WH15,Seattle Distribution Center,196913.99,336236.03,1.71,213.8,Very Slow / Obsolete
SKU0040,Components_0040,Components,WH13,Columbus Distribution Center,113122.47,193043.58,1.71,213.9,Very Slow / Obsolete
SKU0143,Wearables_0143,Wearables,WH03,Houston Distribution Center,286001.1,489188.7,1.71,213.4,Very Slow / Obsolete
SKU0194,Laptops_0194,Laptops,WH08,Dallas Distribution Center,1235247.75,2113732.2,1.71,213.3,Very Slow / Obsolete
SKU0119,Components_0119,Components,WH15,Seattle Distribution Center,62850.69,106031.52,1.69,216.4,Very Slow / Obsolete
SKU0016,Wearables_0016,Wearables,WH15,Seattle Distribution Center,394012.57,663621.01,1.68,216.7,Very Slow / Obsolete
SKU0163,Wearables_0163,Wearables,WH13,Columbus Distribution Center,270597.68,454449.28,1.68,217.3,Very Slow / Obsolete
SKU0141,Peripherals_0141,Peripherals,WH11,Jacksonville Distribution Center,271725.37,454344.62,1.67,218.3,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH05,Philadelphia Distribution Center,46741.74,78066.15,1.67,218.5,Very Slow / Obsolete
SKU0170,Components_0170,Components,WH13,Columbus Distribution Center,136228.86,227395.8,1.67,218.7,Very Slow / Obsolete
SKU0181,Laptops_0181,Laptops,WH04,Phoenix Distribution Center,3300767.08,5483817.69,1.66,219.7,Very Slow / Obsolete
SKU0189,Tablets_0189,Tablets,WH08,Dallas Distribution Center,1335052.0,2214376.08,1.66,220.1,Very Slow / Obsolete
SKU0194,Laptops_0194,Laptops,WH07,San Diego Distribution Center,1286103.3,2113732.2,1.64,222.1,Very Slow / Obsolete
SKU0043,Tablets_0043,Tablets,WH04,Phoenix Distribution Center,2131944.0,3444201.0,1.62,225.9,Very Slow / Obsolete
SKU0056,Peripherals_0056,Peripherals,WH10,Austin Distribution Center,318637.44,515722.88,1.62,225.5,Very Slow / Obsolete
SKU0029,Wearables_0029,Wearables,WH05,Philadelphia Distribution Center,81540.06,130685.03,1.6,227.7,Very Slow / Obsolete
SKU0070,Laptops_0070,Laptops,WH05,Philadelphia Distribution Center,3020815.98,4839880.5,1.6,227.8,Very Slow / Obsolete
SKU0141,Peripherals_0141,Peripherals,WH10,Austin Distribution Center,284282.33,454344.62,1.6,228.4,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH15,Seattle Distribution Center,48877.05,78066.15,1.6,228.5,Very Slow / Obsolete
SKU0163,Wearables_0163,Wearables,WH03,Houston Distribution Center,284087.72,454449.28,1.6,228.2,Very Slow / Obsolete
SKU0178,Wearables_0178,Wearables,WH11,Jacksonville Distribution Center,143602.5,229548.75,1.6,228.3,Very Slow / Obsolete
SKU0158,Laptops_0158,Laptops,WH05,Philadelphia Distribution Center,3808403.25,6068132.55,1.59,229.1,Very Slow / Obsolete
SKU0119,Components_0119,Components,WH10,Austin Distribution Center,67254.6,106031.52,1.58,231.5,Very Slow / Obsolete
SKU0189,Tablets_0189,Tablets,WH07,San Diego Distribution Center,1403841.12,2214376.08,1.58,231.4,Very Slow / Obsolete
SKU0043,Tablets_0043,Tablets,WH08,Dallas Distribution Center,2191305.0,3444201.0,1.57,232.2,Very Slow / Obsolete
SKU0056,Peripherals_0056,Peripherals,WH09,San Jose Distribution Center,327813.76,515722.88,1.57,232.0,Very Slow / Obsolete
SKU0141,Peripherals_0141,Peripherals,WH03,Houston Distribution Center,291949.32,454344.62,1.56,234.5,Very Slow / Obsolete
SKU0141,Peripherals_0141,Peripherals,WH13,Columbus Distribution Center,290319.33,454344.62,1.56,233.2,Very Slow / Obsolete
SKU0196,Components_0196,Components,WH10,Austin Distribution Center,102841.2,159604.2,1.55,235.2,Very Slow / Obsolete
SKU0200,Components_0200,Components,WH08,Dallas Distribution Center,165715.49,255403.56,1.54,236.8,Very Slow / Obsolete
SKU0043,Tablets_0043,Tablets,WH06,San Antonio Distribution Center,2252560.5,3444201.0,1.53,238.7,Very Slow / Obsolete
SKU0090,Tablets_0090,Tablets,WH15,Seattle Distribution Center,3278155.44,5029508.4,1.53,237.9,Very Slow / Obsolete
SKU0143,Wearables_0143,Wearables,WH02,Chicago Distribution Center,319126.5,489188.7,1.53,238.1,Very Slow / Obsolete
SKU0190,Wearables_0190,Wearables,WH15,Seattle Distribution Center,48257.8,73588.6,1.52,239.4,Very Slow / Obsolete
SKU0143,Wearables_0143,Wearables,WH05,Philadelphia Distribution Center,326749.5,489188.7,1.5,243.8,Very Slow / Obsolete
SKU0178,Wearables_0178,Wearables,WH13,Columbus Distribution Center,152612.25,229548.75,1.5,242.7,Very Slow / Obsolete
SKU0178,Wearables_0178,Wearables,WH15,Seattle Distribution Center,152827.5,229548.75,1.5,243.0,Very Slow / Obsolete
SKU0189,Tablets_0189,Tablets,WH10,Austin Distribution Center,1478513.52,2214376.08,1.5,243.7,Very Slow / Obsolete
SKU0190,Wearables_0190,Wearables,WH06,San Antonio Distribution Center,49116.3,73588.6,1.5,243.6,Very Slow / Obsolete
SKU0196,Components_0196,Components,WH06,San Antonio Distribution Center,106269.24,159604.2,1.5,243.0,Very Slow / Obsolete
SKU0105,Wearables_0105,Wearables,WH15,Seattle Distribution Center,88058.52,131168.25,1.49,245.0,Very Slow / Obsolete
SKU0168,Tablets_0168,Tablets,WH09,San Jose Distribution Center,2023221.76,3007522.56,1.49,245.5,Very Slow / Obsolete
SKU0099,Tablets_0099,Tablets,WH05,Philadelphia Distribution Center,3088026.52,4565862.56,1.48,246.9,Very Slow / Obsolete
SKU0099,Tablets_0099,Tablets,WH14,Charlotte Distribution Center,3155300.6,4565862.56,1.45,252.2,Very Slow / Obsolete
SKU0171,Wearables_0171,Wearables,WH15,Seattle Distribution Center,227887.83,328243.05,1.44,253.4,Very Slow / Obsolete
SKU0164,Wearables_0164,Wearables,WH10,Austin Distribution Center,244152.16,342023.5,1.4,260.6,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH07,San Diego Distribution Center,56203.71,78066.15,1.39,262.8,Very Slow / Obsolete
SKU0099,Tablets_0099,Tablets,WH13,Columbus Distribution Center,3300086.12,4565862.56,1.38,263.8,Very Slow / Obsolete
SKU0051,Components_0051,Components,WH14,Charlotte Distribution Center,22939.2,30784.32,1.34,272.0,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH03,Houston Distribution Center,304485.72,407890.56,1.34,272.5,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH15,Seattle Distribution Center,1819215.25,2434206.6,1.34,272.8,Very Slow / Obsolete
SKU0047,Peripherals_0047,Peripherals,WH15,Seattle Distribution Center,250405.88,326209.88,1.3,280.2,Very Slow / Obsolete
SKU0164,Wearables_0164,Wearables,WH07,San Diego Distribution Center,263470.85,342023.5,1.3,281.2,Very Slow / Obsolete
SKU0029,Wearables_0029,Wearables,WH02,Chicago Distribution Center,100936.01,130685.03,1.29,281.9,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH09,San Jose Distribution Center,1891339.89,2434206.6,1.29,283.6,Very Slow / Obsolete
SKU0099,Tablets_0099,Tablets,WH07,San Diego Distribution Center,3604281.96,4565862.56,1.27,288.1,Very Slow / Obsolete
SKU0099,Tablets_0099,Tablets,WH08,Dallas Distribution Center,3606475.68,4565862.56,1.27,288.3,Very Slow / Obsolete
SKU0164,Wearables_0164,Wearables,WH09,San Jose Distribution Center,270536.83,342023.5,1.26,288.7,Very Slow / Obsolete
SKU0189,Tablets_0189,Tablets,WH15,Seattle Distribution Center,1758195.6,2214376.08,1.26,289.8,Very Slow / Obsolete
SKU0047,Peripherals_0047,Peripherals,WH04,Phoenix Distribution Center,263987.43,326209.88,1.24,295.4,Very Slow / Obsolete
SKU0047,Peripherals_0047,Peripherals,WH05,Philadelphia Distribution Center,271694.17,326209.88,1.2,304.0,Very Slow / Obsolete
SKU0164,Wearables_0164,Wearables,WH05,Philadelphia Distribution Center,288051.44,342023.5,1.19,307.4,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH13,Columbus Distribution Center,65939.94,78066.15,1.18,308.3,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH05,Philadelphia Distribution Center,2072939.43,2434206.6,1.17,310.8,Very Slow / Obsolete
SKU0047,Peripherals_0047,Peripherals,WH07,San Diego Distribution Center,281675.03,326209.88,1.16,315.2,Very Slow / Obsolete
SKU0029,Wearables_0029,Wearables,WH06,San Antonio Distribution Center,113369.97,130685.03,1.15,316.6,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH10,Austin Distribution Center,67820.58,78066.15,1.15,317.1,Very Slow / Obsolete
SKU0091,Wearables_0091,Wearables,WH10,Austin Distribution Center,61854.67,69912.27,1.13,322.9,Very Slow / Obsolete
SKU0168,Tablets_0168,Tablets,WH14,Charlotte Distribution Center,2695732.48,3007522.56,1.12,327.2,Very Slow / Obsolete
SKU0176,Tablets_0176,Tablets,WH15,Seattle Distribution Center,2575125.19,2882053.9,1.12,326.1,Very Slow / Obsolete
SKU0164,Wearables_0164,Wearables,WH15,Seattle Distribution Center,311955.5,342023.5,1.1,332.9,Very Slow / Obsolete
SKU0047,Peripherals_0047,Peripherals,WH03,Houston Distribution Center,298351.91,326209.88,1.09,333.8,Very Slow / Obsolete
SKU0176,Tablets_0176,Tablets,WH11,Jacksonville Distribution Center,2721568.3,2882053.9,1.06,344.7,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH04,Phoenix Distribution Center,386980.44,407890.56,1.05,346.3,Very Slow / Obsolete
SKU0176,Tablets_0176,Tablets,WH06,San Antonio Distribution Center,2740960.31,2882053.9,1.05,347.1,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH01,Los Angeles Distribution Center,390513.2,407890.56,1.04,349.4,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH06,San Antonio Distribution Center,401493.4,407890.56,1.02,359.3,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH11,Jacksonville Distribution Center,2610010.41,2434206.6,0.93,391.4,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH11,Jacksonville Distribution Center,84413.31,78066.15,0.92,394.7,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH09,San Jose Distribution Center,448565.04,407890.56,0.91,401.4,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH10,Austin Distribution Center,2743956.17,2434206.6,0.89,411.4,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH14,Charlotte Distribution Center,461072.92,407890.56,0.88,412.6,Very Slow / Obsolete
SKU0051,Components_0051,Components,WH02,Chicago Distribution Center,35553.6,30784.32,0.87,421.5,Very Slow / Obsolete
SKU0083,Peripherals_0083,Peripherals,WH08,Dallas Distribution Center,476636.16,407890.56,0.86,426.5,Very Slow / Obsolete
SKU0154,Wearables_0154,Wearables,WH03,Houston Distribution Center,92856.6,78066.15,0.84,434.2,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH07,San Diego Distribution Center,3137421.84,2434206.6,0.78,470.4,Very Slow / Obsolete
SKU0051,Components_0051,Components,WH04,Phoenix Distribution Center,40150.08,30784.32,0.77,476.0,Very Slow / Obsolete
